"id","title","author","url","status","open_time","close_time","reviewers"
"11912","Add support all lifecycle methods to ShallowRender","koba04","https://github.com/facebook/react/pull/7912","Closed","7/10/2016 13:08:03",,"[]"
"11913","use npm-run-script in PULL_REQUEST_TEMPLATE","koba04","https://github.com/facebook/react/pull/7913","Merged","7/10/2016 13:14:05",,"[]"
"11914","Update 08-working-with-the-browser.md","Jiab77","https://github.com/facebook/react/pull/7914","Closed","7/10/2016 13:53:53",,"[]"
"11915","Update ref-03-component-specs.md","Jiab77","https://github.com/facebook/react/pull/7915","Closed","7/10/2016 13:56:10",,"[]"
"11916","Update ref-03-component-specs.it-IT.md","Jiab77","https://github.com/facebook/react/pull/7916","Closed","7/10/2016 14:06:45",,"[]"
"11917","Update 08-working-with-the-browser.it-IT.md","Jiab77","https://github.com/facebook/react/pull/7917","Closed","7/10/2016 14:13:02",,"[]"
"11918","Handling Events","lacker","https://github.com/facebook/react/pull/7918","Merged","7/10/2016 21:51:09",,"[""gaearon""]"
"11919","Reference docs for React.Component, & ""React Without ES6"" doc","lacker","https://github.com/facebook/react/pull/7919","Merged","7/10/2016 23:11:33",,"[""hramos"", ""acdlite"", ""gaearon""]"
"11920","Simplify joinClasses utility, faster","syranide","https://github.com/facebook/react/pull/792","Closed","3/1/2014 16:23:26",,"[]"
"11921","""Composition vs Inheritance"" and ""Lifting State Up""","gaearon","https://github.com/facebook/react/pull/7920","Merged","7/10/2016 23:48:34",,"[""kof"", ""draco"", ""lacker"", ""nashio"", ""suchipi"", ""samit4me""]"
"11922","fix typo in state-and-lifecycle.md in new-docs branch","rdwrcode","https://github.com/facebook/react/pull/7921","Merged","8/10/2016 20:39:07",,"[]"
